score,opponent_score,best_roll,win_prob
50,73,9,0.274213
50,74,8,0.227447
50,75,9,0.267926
50,76,4,0.170069
50,77,9,0.213736
50,78,9,0.206478
50,79,10,0.190855
50,80,10,0.181924
50,81,10,0.162552
50,82,10,0.163399
50,83,4,0.087479
50,84,10,0.135852
50,85,10,0.120820
50,86,10,0.096423
50,87,10,0.083826
50,88,10,0.078892
50,89,0,0.073228
50,90,0,0.061943
50,91,0,0.041075
50,92,0,0.038633
50,93,10,0.004825
50,94,10,0.002560
50,95,10,0.002560
50,96,10,0.005149
50,97,0,0.000000
50,98,10,0.002560
50,99,10,0.002560
51,0,5,0.846823
51,1,5,0.835164
51,2,5,0.842985
51,3,5,0.826771
51,4,6,0.849318
51,5,0,0.801564
51,6,5,0.822588
51,7,0,0.824339
51,8,0,0.815492
51,9,0,0.831836
51,10,5,0.785747
51,11,6,0.808768
51,12,4,0.754840
51,13,5,0.778426
51,14,5,0.762598
51,15,5,0.769835
51,16,6,0.769356
51,17,0,0.773962
51,18,6,0.767580
51,19,0,0.770435
51,20,0,0.689266
51,21,5,0.727379
51,22,6,0.721132
51,23,6,0.721082
51,24,6,0.704180
51,25,0,0.683486
51,26,0,0.652111
51,27,7,0.721462
51,28,8,0.713545
51,29,8,0.682089
51,30,9,0.697064
51,31,0,0.662758
51,32,10,0.698383
51,33,3,0.656390
51,34,3,0.670567
51,35,3,0.678964
51,36,0,0.675146
51,37,4,0.686490
51,38,0,0.713421
51,39,5,0.691609
51,40,0,0.627958
51,41,5,0.648818
51,42,6,0.651485
51,43,5,0.625989
51,44,6,0.649579
51,45,5,0.615791
51,46,6,0.660153
51,47,0,0.594769
51,48,0,0.625301
51,49,0,0.612482
51,50,6,0.559269
51,51,6,0.571754
51,52,5,0.519210
51,53,7,0.567531
51,54,4,0.455969
51,55,6,0.513610
51,56,6,0.509899
51,57,6,0.494131
51,58,6,0.491073
51,59,0,0.472744
51,60,7,0.481302
51,61,0,0.385936
51,62,6,0.412141
51,63,6,0.408181
51,64,6,0.376084
51,65,7,0.394645
51,66,7,0.361390
51,67,8,0.403572
51,68,0,0.330074
51,69,0,0.324908
51,70,6,0.314484
51,71,6,0.288185
51,72,9,0.295874
51,73,8,0.259275
51,74,9,0.296486
51,75,0,0.203456
51,76,9,0.231085
51,77,9,0.228003
51,78,9,0.212421
51,79,10,0.211188
51,80,10,0.182758
51,81,10,0.186138
51,82,0,0.158918
51,83,10,0.148892
51,84,10,0.136425
51,85,10,0.119726
51,86,10,0.104691
51,87,10,0.087638
51,88,0,0.087839
51,89,0,0.093608
51,90,0,0.062065
51,91,0,0.047568
51,92,3,0.021146
51,93,10,0.008715
51,94,10,0.004517
51,95,10,0.004517
51,96,0,0.000000
51,97,10,0.004517
51,98,10,0.007785
51,99,10,0.004517
52,0,5,0.849049
52,1,5,0.854637
52,2,4,0.834864
52,3,6,0.858480
52,4,0,0.822209
52,5,5,0.832790
52,6,5,0.832528
52,7,0,0.831080
52,8,0,0.836945
52,9,0,0.819083
52,10,6,0.819349
52,11,4,0.770631
52,12,6,0.799266
52,13,5,0.791415
52,14,5,0.787853
52,15,0,0.759080
52,16,5,0.771794
52,17,5,0.775361
52,18,0,0.779148
52,19,6,0.764763
52,20,3,0.694942
52,21,6,0.746752
52,22,6,0.729753
52,23,5,0.717228
52,24,7,0.764944
52,25,0,0.679641
52,26,0,0.727591
52,27,7,0.732952
52,28,0,0.727317
52,29,8,0.720636
52,30,0,0.681819
52,31,10,0.716249
52,32,2,0.654756
52,33,2,0.675468
52,34,0,0.693374
52,35,3,0.691366
52,36,3,0.693394
52,37,4,0.689717
52,38,0,0.711175
52,39,0,0.692254
52,40,5,0.665512
52,41,5,0.668501
52,42,5,0.645531
52,43,6,0.663955
52,44,5,0.616841
52,45,6,0.677600
52,46,0,0.604576
52,47,6,0.628924
52,48,6,0.624527
52,49,5,0.582473
52,50,6,0.598678
52,51,5,0.545279
52,52,7,0.590538
52,53,4,0.489846
52,54,6,0.533157
52,55,6,0.527767
52,56,6,0.518944
52,57,7,0.521309
52,58,6,0.496053
52,59,7,0.508444
52,60,0,0.408494
52,61,6,0.439585
52,62,7,0.433962
52,63,6,0.407820
52,64,7,0.418068
52,65,5,0.364552
52,66,8,0.421012
52,67,0,0.360083
52,68,0,0.368974
52,69,0,0.360351
52,70,6,0.317627
52,71,8,0.322193
52,72,8,0.282356
52,73,9,0.321433
52,74,0,0.254522
52,75,8,0.256197
52,76,9,0.248407
52,77,9,0.233974
52,78,9,0.236500
52,79,0,0.217067
52,80,10,0.228399
52,81,0,0.178344
52,82,10,0.174156
52,83,10,0.161070
52,84,10,0.145143
52,85,10,0.128301
52,86,10,0.130464
52,87,10,0.103701
52,88,0,0.101683
52,89,10,0.089114
52,90,0,0.053675
52,91,5,0.039329
52,92,3,0.024806
52,93,10,0.007527
52,94,10,0.007527
52,95,0,0.000000
52,96,10,0.007527
52,97,10,0.007527
52,98,10,0.007527
52,99,10,0.007527
53,0,5,0.863844
53,1,0,0.843419
53,2,6,0.869959
53,3,0,0.820068
53,4,5,0.842956
53,5,5,0.838828
53,6,5,0.833952
53,7,0,0.837970
53,8,0,0.834953
53,9,0,0.831453
53,10,3,0.781095
53,11,5,0.804043
53,12,5,0.800774
53,13,5,0.795665
53,14,5,0.782251
53,15,5,0.777850
53,16,6,0.801469
53,17,4,0.744416
53,18,0,0.777002
53,19,0,0.777331
53,20,6,0.752771
53,21,2,0.610640
53,22,5,0.731994
53,23,5,0.713474
53,24,0,0.691744
53,25,0,0.745838
53,26,0,0.690949
53,27,0,0.720752
53,28,8,0.739686
53,29,0,0.716658
53,30,9,0.737791
53,31,2,0.670399
53,32,5,0.691172
53,33,2,0.683694
53,34,6,0.684706
53,35,3,0.693164
53,36,0,0.724642
53,37,8,0.730142
53,38,0,0.714435
53,39,0,0.687594
53,40,5,0.682310
53,41,5,0.666029
53,42,5,0.679408
53,43,5,0.637277
53,44,6,0.690808
53,45,4,0.585539
53,46,5,0.649594
53,47,6,0.645621
53,48,0,0.632791
53,49,0,0.639199
53,50,5,0.568955
53,51,7,0.622658
53,52,3,0.512474
53,53,6,0.553932
53,54,6,0.544468
53,55,6,0.535388
53,56,6,0.536840
53,57,6,0.525447
53,58,7,0.544258
53,59,0,0.502714
53,60,6,0.467902
53,61,6,0.455178
53,62,6,0.435590
53,63,7,0.440631
53,64,6,0.401616
53,65,8,0.442202
53,66,4,0.335143
53,67,7,0.384066
53,68,6,0.373161
53,69,7,0.347435
53,70,7,0.346558
53,71,7,0.311766
53,72,9,0.345841
53,73,0,0.277886
53,74,8,0.279441
53,75,9,0.270097
53,76,9,0.257698
53,77,9,0.256987
53,78,9,0.232636
53,79,10,0.257661
53,80,0,0.203664
53,81,10,0.197624
53,82,10,0.186094
53,83,10,0.176050
53,84,10,0.155176
53,85,10,0.149084
53,86,10,0.144603
53,87,0,0.114586
53,88,10,0.104288
53,89,10,0.099469
53,90,5,0.058313
53,91,5,0.043532
53,92,0,0.054858
53,93,10,0.020810
53,94,0,0.000000
53,95,10,0.011897
53,96,10,0.011897
53,97,10,0.011897
53,98,10,0.011897
53,99,10,0.011897
54,0,4,0.856312
54,1,6,0.877540
54,2,3,0.833384
54,3,5,0.852952
54,4,5,0.852058
54,5,5,0.850123
54,6,5,0.847810
54,7,5,0.840662
54,8,0,0.855080
54,9,0,0.834381
54,10,5,0.822446
54,11,5,0.818061
54,12,5,0.812652
54,13,5,0.810920
54,14,5,0.805751
54,15,4,0.774103
54,16,0,0.769998
54,17,5,0.797745
54,18,6,0.793322
54,19,5,0.775248
54,20,5,0.742698
54,21,5,0.745970
54,22,6,0.750663
54,23,4,0.716596
54,24,6,0.747161
54,25,6,0.741745
54,26,0,0.751842
54,27,6,0.715586
54,28,0,0.745064
54,29,8,0.749535
54,30,5,0.675332
54,31,9,0.711374
54,32,5,0.697830
54,33,0,0.708058
54,34,6,0.689540
54,35,0,0.703745
54,36,7,0.731841
54,37,0,0.710090
54,38,0,0.749126
54,39,0,0.723068
54,40,4,0.681658
54,41,5,0.695361
54,42,5,0.657889
54,43,6,0.701874
54,44,0,0.613487
54,45,6,0.661610
54,46,5,0.657258
54,47,0,0.658867
54,48,0,0.654214
54,49,0,0.637578
54,50,6,0.634645
54,51,3,0.534772
54,52,0,0.591506
54,53,5,0.564390
54,54,5,0.553575
54,55,5,0.546222
54,56,6,0.538660
54,57,7,0.552370
54,58,0,0.536576
54,59,0,0.508693
54,60,6,0.479640
54,61,6,0.461464
54,62,6,0.455308
54,63,6,0.428600
54,64,8,0.459091
54,65,0,0.391579
54,66,7,0.407158
54,67,7,0.398308
54,68,6,0.385713
54,69,0,0.376447
54,70,6,0.341655
54,71,9,0.364144
54,72,0,0.305544
54,73,8,0.301385
54,74,8,0.291907
54,75,8,0.280465
54,76,9,0.272471
54,77,9,0.261051
54,78,9,0.270215
54,79,0,0.231675
54,80,9,0.217917
54,81,10,0.210507
54,82,10,0.198015
54,83,10,0.186432
54,84,10,0.174537
54,85,10,0.177940
54,86,0,0.126054
54,87,0,0.119479
54,88,10,0.115768
54,89,10,0.111468
54,90,5,0.064552
54,91,0,0.085171
54,92,0,0.059713
54,93,0,0.000000
54,94,10,0.017903
54,95,10,0.017903
54,96,10,0.017903
54,97,10,0.017903
54,98,10,0.017903
54,99,10,0.017903
55,0,5,0.886397
55,1,3,0.841374
55,2,5,0.860267
55,3,5,0.858283
55,4,5,0.851833
55,5,5,0.854482
55,6,0,0.851820
55,7,5,0.852133
55,8,0,0.833845
55,9,0,0.841305
55,10,5,0.826295
55,11,5,0.813004
55,12,5,0.811619
55,13,5,0.804284
55,14,5,0.806486
55,15,0,0.794734
55,16,5,0.794609
55,17,5,0.795208
55,18,5,0.787442
55,19,0,0.797167
55,20,5,0.755364
55,21,0,0.700169
55,22,3,0.714644
55,23,5,0.740119
55,24,5,0.738312
55,25,6,0.736681
55,26,6,0.729004
55,27,0,0.700228
55,28,0,0.694377
55,29,0,0.730621
55,30,8,0.731112
55,31,9,0.717285
55,32,0,0.725697
55,33,10,0.710712
55,34,10,0.711350
55,35,2,0.705118
55,36,0,0.723722
55,37,0,0.729932
55,38,0,0.749413
55,39,0,0.711795
55,40,4,0.703323
55,41,4,0.676848
55,42,5,0.717239
55,43,0,0.635711
55,44,5,0.672801
55,45,5,0.670341
55,46,5,0.666403
55,47,5,0.661818
55,48,6,0.654032
55,49,6,0.644061
55,50,3,0.557713
55,51,0,0.614064
55,52,5,0.583524
55,53,5,0.568471
55,54,5,0.563187
55,55,5,0.553329
55,56,6,0.549864
55,57,0,0.540285
55,58,0,0.550227
55,59,0,0.540317
55,60,6,0.494349
55,61,6,0.474489
55,62,6,0.455544
55,63,7,0.458449
55,64,0,0.418679
55,65,7,0.418128
55,66,7,0.416322
55,67,0,0.411463
55,68,0,0.399368
55,69,0,0.387751
55,70,7,0.374116
55,71,0,0.333972
55,72,8,0.319338
55,73,8,0.311014
55,74,8,0.299579
55,75,8,0.291141
55,76,8,0.279101
55,77,8,0.274747
55,78,0,0.259106
55,79,0,0.258925
55,80,0,0.232077
55,81,10,0.211487
55,82,10,0.206903
55,83,10,0.192369
55,84,0,0.177331
55,85,0,0.159252
55,86,0,0.135769
55,87,10,0.131557
55,88,10,0.129046
55,89,10,0.125236
55,90,0,0.097854
55,91,0,0.090392
55,92,0,0.063159
55,93,10,0.025737
55,94,10,0.025737
55,95,10,0.025737
55,96,10,0.025737
55,97,10,0.025737
55,98,10,0.025737
55,99,0,-0.000000
56,0,4,0.856082
56,1,5,0.873510
56,2,5,0.867257
56,3,5,0.865927
56,4,5,0.866627
56,5,5,0.854711
56,6,5,0.862872
56,7,0,0.852822
56,8,0,0.869924
56,9,0,0.851544
56,10,5,0.835744
56,11,5,0.837245
56,12,5,0.812183
56,13,5,0.821367
56,14,0,0.801329
56,15,5,0.812800
56,16,5,0.813076
56,17,5,0.809575
56,18,0,0.807890
56,19,0,0.786240
56,20,5,0.770104
56,21,5,0.749860
56,22,7,0.768623
56,23,5,0.765772
56,24,5,0.762029
56,25,6,0.749026
56,26,0,0.764590
56,27,6,0.751977
56,28,0,0.738469
56,29,7,0.728450
56,30,8,0.737664
56,31,0,0.744429
56,32,9,0.730017
56,33,9,0.708194
56,34,10,0.734619
56,35,0,0.742857
56,36,7,0.723383
56,37,0,0.731752
56,38,0,0.740462
56,39,0,0.767464
56,40,4,0.701821
56,41,4,0.718603
56,42,0,0.659536
56,43,5,0.688399
56,44,5,0.676224
56,45,5,0.674089
56,46,5,0.674005
56,47,0,0.670673
56,48,0,0.686462
56,49,0,0.660675
56,50,0,0.633596
56,51,5,0.610045
56,52,5,0.587058
56,53,5,0.580141
56,54,5,0.559926
56,55,5,0.563926
56,56,0,0.553853
56,57,0,0.552121
56,58,0,0.548371
56,59,0,0.558199
56,60,5,0.498169
56,61,6,0.497135
56,62,6,0.472745
56,63,0,0.446147
56,64,6,0.440527
56,65,6,0.423742
56,66,6,0.416224
56,67,0,0.421972
56,68,6,0.405598
56,69,7,0.396340
56,70,0,0.360801
56,71,7,0.344829
56,72,0,0.334016
56,73,0,0.311954
56,74,0,0.308260
56,75,8,0.294981
56,76,8,0.288818
56,77,0,0.277151
56,78,0,0.281545
56,79,0,0.229338
56,80,9,0.225994
56,81,10,0.213533
56,82,10,0.194193
56,83,0,0.197933
56,84,0,0.171911
56,85,0,0.168157
56,86,10,0.150463
56,87,10,0.146751
56,88,10,0.144091
56,89,0,0.117960
56,90,0,0.102316
56,91,0,0.069956
56,92,0,0.065800
56,93,10,0.035451
56,94,10,0.035451
56,95,10,0.035451
56,96,10,0.035451
56,97,10,0.035451
56,98,0,0.000000
56,99,10,0.035451
57,0,4,0.876686
57,1,5,0.877706
57,2,4,0.871979
57,3,4,0.861175
57,4,4,0.860713
57,5,5,0.868574
57,6,0,0.852338
57,7,0,0.863545
57,8,5,0.864104
57,9,0,0.848839
57,10,5,0.838227
57,11,4,0.824215
57,12,5,0.838758
57,13,0,0.801564
57,14,5,0.816297
57,15,5,0.817012
57,16,5,0.812528
57,17,5,0.807748
57,18,5,0.800208
57,19,0,0.815027
57,20,0,0.751387
57,21,5,0.768446
57,22,6,0.768363
57,23,4,0.756596
57,24,5,0.757771
57,25,5,0.750375
57,26,5,0.728963
57,27,0,0.746002
57,28,0,0.701977
57,29,0,0.733415
57,30,8,0.724609
57,31,8,0.748019
57,32,0,0.712292
57,33,9,0.750536
57,34,0,0.723389
57,35,0,0.732605
57,36,0,0.734276
57,37,0,0.763910
57,38,0,0.762988
57,39,0,0.748168
57,40,4,0.736709
57,41,0,0.698152
57,42,4,0.693374
57,43,5,0.695358
57,44,5,0.691476
57,45,0,0.668608
57,46,5,0.682391
57,47,5,0.681873
57,48,0,0.664298
57,49,0,0.651762
57,50,5,0.635907
57,51,5,0.616671
57,52,5,0.607011
57,53,4,0.573834
57,54,5,0.574244
57,55,0,0.541551
57,56,5,0.563034
57,57,0,0.558944
57,58,0,0.557772
57,59,0,0.572356
57,60,5,0.512994
57,61,6,0.494863
57,62,0,0.517137
57,63,6,0.459715
57,64,6,0.447879
57,65,6,0.441056
57,66,0,0.416818
57,67,6,0.420989
57,68,0,0.432933
57,69,0,0.411611
57,70,6,0.366404
57,71,7,0.359317
57,72,0,0.337366
57,73,0,0.330412
57,74,7,0.305206
57,75,8,0.300444
57,76,0,0.296000
57,77,8,0.292384
57,78,8,0.277985
57,79,8,0.267703
57,80,8,0.213703
57,81,9,0.198103
57,82,0,0.183053
57,83,0,0.187678
57,84,0,0.183451
57,85,10,0.168699
57,86,10,0.167012
57,87,10,0.113209
57,88,10,0.154967
57,89,10,0.157770
57,90,0,0.089302
57,91,0,0.071999
57,92,10,0.046920
57,93,10,0.046920
57,94,10,0.046920
57,95,10,0.046920
57,96,10,0.046920
57,97,0,0.000000
57,98,10,0.046920
57,99,10,0.046920
58,0,5,0.891967
58,1,4,0.873556
58,2,5,0.883064
58,3,4,0.873536
58,4,5,0.877210
58,5,0,0.856391
58,6,5,0.872088
58,7,5,0.872100
58,8,0,0.876487
58,9,0,0.890220
58,10,5,0.845996
58,11,5,0.842187
58,12,0,0.807415
58,13,4,0.819444
58,14,5,0.821279
58,15,5,0.817182
58,16,0,0.824778
58,17,5,0.828846
58,18,0,0.818515
58,19,0,0.804131
58,20,5,0.789456
58,21,6,0.792007
58,22,6,0.776267
58,23,7,0.776000
58,24,5,0.772480
58,25,6,0.794859
58,26,5,0.747158
58,27,6,0.762884
58,28,7,0.784015
58,29,7,0.736372
58,30,8,0.769369
58,31,8,0.722241
58,32,9,0.768124
58,33,0,0.711935
58,34,5,0.726801
58,35,0,0.730642
58,36,0,0.750335
58,37,0,0.756375
58,38,0,0.793231
58,39,0,0.749002
58,40,0,0.710211
58,41,4,0.718009
58,42,0,0.737827
58,43,4,0.683589
58,44,5,0.704641
58,45,0,0.691906
58,46,5,0.700407
58,47,0,0.699000
58,48,0,0.701662
58,49,0,0.677931
58,50,5,0.644141
58,51,5,0.632370
58,52,5,0.604451
58,53,5,0.603406
58,54,0,0.540909
58,55,0,0.581321
58,56,0,0.576258
58,57,0,0.583182
58,58,0,0.560920
58,59,0,0.556392
58,60,5,0.520904
58,61,0,0.521420
58,62,0,0.477522
58,63,6,0.463424
58,64,0,0.449773
58,65,6,0.451629
58,66,6,0.442228
58,67,6,0.439080
58,68,0,0.410996
58,69,6,0.404468
58,70,0,0.385936
58,71,0,0.352126
58,72,8,0.358315
58,73,7,0.339021
58,74,8,0.346430
58,75,0,0.295923
58,76,8,0.313152
58,77,0,0.291940
58,78,0,0.289738
58,79,0,0.296454
58,80,0,0.264017
58,81,9,0.221902
58,82,0,0.205012
58,83,10,0.190708
58,84,10,0.188208
58,85,0,0.153978
58,86,10,0.184408
58,87,10,0.170030
58,88,10,0.178336
58,89,0,0.099376
58,90,0,0.084983
58,91,10,0.059823
58,92,10,0.059823
58,93,10,0.059823
58,94,10,0.059823
58,95,10,0.059823
58,96,0,0.000000
58,97,10,0.059823
58,98,10,0.059823
58,99,10,0.059823
59,0,4,0.889522
59,1,5,0.894371
59,2,4,0.877873
59,3,4,0.883036
59,4,4,0.858593
59,5,5,0.878354
59,6,4,0.876339
59,7,0,0.885288
59,8,0,0.868848
59,9,0,0.876049
59,10,5,0.864672
59,11,4,0.822531
59,12,5,0.842245
59,13,5,0.837631
59,14,5,0.833479
59,15,5,0.829170
59,16,5,0.825139
59,17,0,0.827507
59,18,0,0.810699
59,19,0,0.833075
59,20,5,0.808566
59,21,5,0.790456
59,22,6,0.772906
59,23,0,0.755878
59,24,4,0.761927
59,25,0,0.755036
59,26,6,0.759771
59,27,0,0.779398
59,28,6,0.750961
59,29,0,0.790580
59,30,0,0.724186
59,31,8,0.786542
59,32,5,0.716579
59,33,9,0.746610
59,34,0,0.753634
59,35,10,0.745838
59,36,6,0.761138
59,37,2,0.732917
59,38,7,0.751478
59,39,0,0.759605
59,40,3,0.730800
59,41,0,0.747686
59,42,4,0.725697
59,43,4,0.719696
59,44,5,0.714766
59,45,5,0.705925
59,46,4,0.669976
59,47,5,0.716167
59,48,6,0.718687
59,49,5,0.669875
59,50,6,0.679909
59,51,5,0.632022
59,52,7,0.675923
59,53,4,0.576552
59,54,6,0.619366
59,55,6,0.607503
59,56,6,0.604576
59,57,6,0.594769
59,58,0,0.589004
59,59,0,0.567731
59,60,0,0.559919
59,61,6,0.527256
59,62,6,0.519147
59,63,6,0.497286
59,64,7,0.491307
59,65,6,0.459683
59,66,6,0.441801
59,67,0,0.427644
59,68,7,0.443608
59,69,0,0.432269
59,70,7,0.408494
59,71,8,0.408884
59,72,7,0.354875
59,73,7,0.346717
59,74,0,0.318970
59,75,8,0.351491
59,76,8,0.336958
59,77,8,0.322249
59,78,8,0.308968
59,79,0,0.288989
59,80,9,0.269170
59,81,5,0.201749
59,82,10,0.266614
59,83,10,0.251507
59,84,10,0.238856
59,85,10,0.203456
59,86,10,0.202049
59,87,0,0.165373
59,88,5,0.109536
59,89,10,0.182148
59,90,10,0.125910
59,91,10,0.108108
59,92,10,0.106060
59,93,10,0.073667
59,94,10,0.073667
59,95,0,0.000000
59,96,10,0.073667
59,97,10,0.073667
59,98,10,0.073667
59,99,10,0.073667
60,0,5,0.905056
60,1,4,0.888767
60,2,6,0.908188
60,3,4,0.869892
60,4,5,0.888544
60,5,5,0.888862
60,6,5,0.886004
60,7,0,0.884844
60,8,0,0.890649
60,9,5,0.873682
60,10,4,0.839693
60,11,5,0.859542
60,12,5,0.854680
60,13,5,0.850412
60,14,5,0.849978
60,15,5,0.845692
60,16,5,0.831399
60,17,0,0.822318
60,18,0,0.841414
60,19,5,0.824198
60,20,5,0.821892
60,21,6,0.816219
60,22,6,0.793367
60,23,6,0.783331
60,24,0,0.766283
60,25,5,0.789008
60,26,6,0.803147
60,27,6,0.781001
60,28,0,0.806263
60,29,6,0.746071
60,30,7,0.759933
60,31,5,0.735090
60,32,8,0.761908
60,33,9,0.756996
60,34,9,0.760670
60,35,0,0.755391
60,36,0,0.776545
60,37,0,0.814254
60,38,0,0.744429
60,39,0,0.763419
60,40,0,0.756181
60,41,4,0.736168
60,42,4,0.740674
60,43,4,0.724642
60,44,4,0.723350
60,45,0,0.713421
60,46,5,0.734104
60,47,5,0.728813
60,48,5,0.722740
60,49,0,0.744372
60,50,5,0.660447
60,51,7,0.697924
60,52,4,0.603925
60,53,0,0.664857
60,54,6,0.636085
60,55,6,0.625301
60,56,5,0.609992
60,57,6,0.611067
60,58,0,0.595532
60,59,0,0.591506
60,60,6,0.558865
60,61,6,0.546638
60,62,6,0.521440
60,63,7,0.519176
60,64,6,0.490987
60,65,7,0.495737
60,66,0,0.440081
60,67,6,0.478747
60,68,7,0.476850
60,69,6,0.438781
60,70,7,0.430102
60,71,7,0.403326
60,72,8,0.422448
60,73,4,0.318629
60,74,8,0.377670
60,75,8,0.365882
60,76,8,0.350348
60,77,8,0.334642
60,78,8,0.309966
60,79,8,0.299778
60,80,4,0.229627
60,81,9,0.288900
60,82,10,0.277181
60,83,10,0.262751
60,84,10,0.235643
60,85,10,0.220549
60,86,0,0.174660
60,87,0,0.156554
60,88,10,0.214336
60,89,10,0.205882
60,90,10,0.140032
60,91,10,0.127725
60,92,10,0.087843
60,93,10,0.087839
60,94,10,0.000001
60,95,10,0.087839
60,96,10,0.087839
60,97,10,0.087839
60,98,10,0.087839
60,99,10,0.087839
61,0,4,0.894975
61,1,6,0.915254
61,2,3,0.876181
61,3,4,0.894446
61,4,4,0.891293
61,5,4,0.890279
61,6,5,0.893251
61,7,0,0.890119
61,8,0,0.885720
61,9,0,0.889833
61,10,4,0.862588
61,11,5,0.860165
61,12,5,0.854425
61,13,4,0.847654
61,14,5,0.839553
61,15,5,0.843742
61,16,0,0.831836
61,17,0,0.846665
61,18,5,0.835826
61,19,0,0.837846
61,20,5,0.813034
61,21,5,0.807070
61,22,6,0.802192
61,23,0,0.769998
61,24,0,0.730359
61,25,4,0.779148
61,26,5,0.770435
61,27,0,0.801351
61,28,6,0.766746
61,29,0,0.777085
61,30,0,0.722633
61,31,0,0.711054
61,32,8,0.775463
61,33,0,0.770731
61,34,9,0.769485
61,35,10,0.781620
61,36,10,0.763972
61,37,0,0.752077
61,38,0,0.768687
61,39,0,0.794871
61,40,3,0.750413
61,41,3,0.758024
61,42,4,0.738892
61,43,4,0.743248
61,44,0,0.714253
61,45,5,0.747531
61,46,5,0.741509
61,47,5,0.749545
61,48,5,0.733021
61,49,0,0.729642
61,50,6,0.718724
61,51,4,0.632109
61,52,6,0.666371
61,53,6,0.661432
61,54,6,0.644917
61,55,6,0.642467
61,56,6,0.630014
61,57,5,0.603246
61,58,0,0.614064
61,59,0,0.591116
61,60,6,0.580226
61,61,6,0.558414
61,62,6,0.547970
61,63,6,0.507802
61,64,7,0.522188
61,65,0,0.478580
61,66,6,0.506558
61,67,6,0.491826
61,68,7,0.478915
61,69,0,0.491416
61,70,7,0.431404
61,71,8,0.433286
61,72,0,0.391579
61,73,8,0.401542
61,74,8,0.389745
61,75,8,0.378818
61,76,8,0.362689
61,77,7,0.345728
61,78,0,0.318634
61,79,0,0.319302
61,80,9,0.317278
61,81,9,0.301379
61,82,9,0.280314
61,83,9,0.263116
61,84,10,0.237246
61,85,10,0.191418
61,86,0,0.181574
61,87,10,0.233039
61,88,10,0.222194
61,89,10,0.198022
61,90,0,0.183083
61,91,10,0.124971
61,92,10,0.101736
61,93,10,0.000010
61,94,10,0.101683
61,95,10,0.101683
61,96,10,0.101683
61,97,10,0.101683
61,98,10,0.101683
61,99,10,0.101683
62,0,5,0.921460
62,1,4,0.886421
62,2,4,0.901614
62,3,4,0.900028
62,4,4,0.899301
62,5,4,0.897875
62,6,0,0.897899
62,7,0,0.912403
62,8,0,0.896866
62,9,0,0.882511
62,10,5,0.875470
62,11,5,0.868116
62,12,5,0.868697
62,13,4,0.855949
62,14,5,0.850249
62,15,0,0.834953
62,16,5,0.855023
62,17,4,0.848933
62,18,0,0.860406
62,19,0,0.867104
62,20,5,0.823846
62,21,5,0.804854
62,22,4,0.787715
62,23,6,0.811229
62,24,6,0.793607
62,25,4,0.778670
62,26,6,0.816747
62,27,4,0.775612
62,28,6,0.803457
62,29,0,0.777489
62,30,7,0.779624
62,31,7,0.730845
62,32,8,0.767198
62,33,8,0.784738
62,34,0,0.769570
62,35,0,0.787450
62,36,0,0.816793
62,37,0,0.790858
62,38,10,0.782114
62,39,0,0.792861
62,40,3,0.767176
62,41,3,0.748849
62,42,4,0.785605
62,43,0,0.723722
62,44,4,0.757911
62,45,5,0.755254
62,46,5,0.754403
62,47,5,0.749659
62,48,0,0.766261
62,49,0,0.734276
62,50,4,0.660500
62,51,6,0.691517
62,52,6,0.688488
62,53,6,0.662879
62,54,7,0.667524
62,55,6,0.645077
62,56,6,0.652027
62,57,0,0.633596
62,58,0,0.647874
62,59,0,0.645125
62,60,6,0.586469
62,61,7,0.590524
62,62,6,0.558134
62,63,7,0.550420
62,64,0,0.482863
62,65,6,0.522478
62,66,6,0.520259
62,67,6,0.519312
62,68,7,0.492360
62,69,0,0.479947
62,70,0,0.481914
62,71,0,0.418679
62,72,7,0.430213
62,73,8,0.420681
62,74,7,0.402585
62,75,7,0.388287
62,76,8,0.375197
62,77,0,0.354616
62,78,0,0.323775
62,79,8,0.349316
62,80,9,0.329447
62,81,9,0.315855
62,82,9,0.296085
62,83,0,0.262467
62,84,9,0.231836
62,85,0,0.187468
62,86,10,0.249817
62,87,10,0.242423
62,88,10,0.233737
62,89,10,0.202369
62,90,10,0.156594
62,91,10,0.114806
62,92,1,0.060882
62,93,10,0.114586
62,94,10,0.114586
62,95,10,0.114586
62,96,10,0.114586
62,97,10,0.114586
62,98,10,0.114586
62,99,10,0.000063
63,0,3,0.894293
63,1,4,0.906916
63,2,4,0.904517
63,3,4,0.900553
63,4,4,0.899088
63,5,4,0.900793
63,6,4,0.897856
63,7,0,0.904140
63,8,0,0.911117
63,9,0,0.911115
63,10,4,0.871001
63,11,4,0.873011
63,12,4,0.857298
63,13,5,0.866959
63,14,3,0.832861
63,15,4,0.855080
63,16,4,0.851468
63,17,0,0.870667
63,18,0,0.843331
63,19,0,0.866214
63,20,5,0.837957
63,21,3,0.793319
63,22,6,0.815065
63,23,6,0.801524
63,24,4,0.791415
63,25,0,0.761277
63,26,5,0.777331
63,27,0,0.822893
63,28,2,0.735585
63,29,0,0.812973
63,30,6,0.760606
63,31,0,0.772313
63,32,0,0.697154
63,33,8,0.764590
63,34,8,0.797192
63,35,5,0.745064
63,36,9,0.776347
63,37,0,0.784535
63,38,0,0.803065
63,39,0,0.833557
63,40,3,0.756559
63,41,3,0.790432
63,42,4,0.732605
63,43,4,0.768356
